ID,"('no_financial_services',)","('other_only',)","('mm_only',)","('mm_plus',)"
4090,0.1775124188629688,0.44164371915620404,0.09889227372000095,0.28195158826082617
5797,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
4760,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
6435,0.07090821902457735,0.15431151172301202,0.15030163820823259,0.624478631044178
3881,0.34790464963204826,0.34647546867563445,0.09126347700910965,0.21435640468320752
8311,0.0747312882130076,0.162548238119432,0.15642347905122816,0.6062969946163322
4429,0.340780945239799,0.3598570534838909,0.08939476374899852,0.20996723752731145
2142,0.2776254697544168,0.4812969634990288,0.06870432960295822,0.172373237143596
8433,0.27245042895065236,0.48691935349438875,0.07147008091141487,0.16916013664354404
7945,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
6905,0.06455103164240333,0.09482411014889199,0.12527276091600217,0.7153520972927023
1971,0.06396408118655332,0.08300520485862824,0.10885712679158203,0.7441735871632364
8373,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
5991,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
9332,0.3219175201522476,0.45611370255003714,0.06351079920618259,0.15845797809153264
7444,0.33575771788744274,0.4327141483787456,0.067521580785953,0.16400655294785846
9368,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
7804,0.07291661668815219,0.1316427555084631,0.19312434229463718,0.6023162855087476
9275,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
7732,0.21845471137442915,0.44939519429733393,0.08580806935195484,0.2463420249762819
9290,0.07074408906266534,0.10521884496729868,0.13631086333227357,0.6877262026377624
4997,0.27245042895065236,0.48691935349438875,0.07147008091141487,0.16916013664354404
7811,0.07092709375190306,0.15533580015647003,0.1878549630228801,0.5858821430687469
8061,0.05895601063161494,0.08147143590831595,0.11532301147815663,0.7442495419819125
5253,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
698,0.09622245504969695,0.11765936357504674,0.3210865630544854,0.46503161832077095
2390,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
7351,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
8089,0.32524576364480906,0.4470174009274332,0.06764059069519798,0.16009624473255976
6176,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
6523,0.07569824187393209,0.11094344021934803,0.14372706830275395,0.6696312496039659
2014,0.059932530054884144,0.07999809128310184,0.1214421546565416,0.7386272240054723
2307,0.09622245504969695,0.11765936357504674,0.3210865630544854,0.46503161832077095
4889,0.20600418729816825,0.23622363277906763,0.23056573335895097,0.3272064465638132
3120,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
4871,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
8014,0.06455103164240333,0.09482411014889199,0.12527276091600217,0.7153520972927023
7339,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
4692,0.2111560110528899,0.3273375604408327,0.1261170902924724,0.33538933821380496
9336,0.07181255200961467,0.10680798744772246,0.15712522132491016,0.6642542392177527
3955,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
5892,0.06455103164240333,0.09482411014889199,0.12527276091600217,0.7153520972927023
6826,0.19335895001472542,0.3840322026403228,0.11548744473940957,0.30712140260554244
2202,0.27323921652524813,0.4883290629132575,0.06878183826251028,0.16964988229898406
4332,0.2853826010233626,0.46392055760343315,0.07486249026807015,0.1758343511051342
9097,0.24023119722344188,0.3945085878957383,0.09436177916309821,0.2708984357177217
5198,0.07544990614164682,0.16242199362775808,0.1563019914065317,0.6058261088240634
7138,0.06539198021712005,0.13494553545961377,0.20060693635284058,0.5990555479704256
3832,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
4756,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
7414,0.16890154266724575,0.4202202074231548,0.10087977605225448,0.30999847385734497
4123,0.07914700149515896,0.10527512157695866,0.20233778051552023,0.6132400964123621
6910,0.24078582508806357,0.39541939988938624,0.09227090920803843,0.27152386581451177
8447,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
6840,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
7185,0.06739354094295211,0.14759704724924527,0.1298549726298026,0.6551544391780001
928,0.059932530054884144,0.07999809128310184,0.1214421546565416,0.7386272240054723
5805,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
7645,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
357,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
2300,0.044212640786787355,0.06575818641779507,0.5569114725265989,0.33311770026881854
6630,0.2853826010233626,0.46392055760343315,0.07486249026807015,0.1758343511051342
7640,0.06006192150039652,0.08096765074434768,0.11639482856055557,0.7425755991947003
3695,0.07090821902457735,0.15431151172301202,0.15030163820823259,0.624478631044178
5395,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
309,0.19335895001472542,0.3840322026403228,0.11548744473940957,0.30712140260554244
4346,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
7315,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
3634,0.31923977133432285,0.4050625990902418,0.07900267396765887,0.19669495560777644
7533,0.33575771788744274,0.4327141483787456,0.067521580785953,0.16400655294785846
9013,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
1009,0.0631614435540498,0.08528156491395289,0.11655598994544092,0.7350010015865563
4170,0.06004119004690398,0.08128487130490905,0.11635465279003743,0.7423192858581497
2344,0.21845471137442915,0.44939519429733393,0.08580806935195484,0.2463420249762819
5915,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
9054,0.3694592008430117,0.42199532580925886,0.061940524366884055,0.14660494898084547
4822,0.4453120054668661,0.3298339030424608,0.06468955133666351,0.16016454015400947
8517,0.3219175201522476,0.45611370255003714,0.06351079920618259,0.15845797809153264
1352,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
8196,0.08462544018397669,0.12499668387353334,0.24916865243094427,0.5412092235115457
7668,0.08462544018397669,0.12499668387353334,0.24916865243094427,0.5412092235115457
739,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
2005,0.20600418729816825,0.23622363277906763,0.23056573335895097,0.3272064465638132
1613,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
842,0.06337070256884675,0.08272206982029012,0.10896898062829585,0.7449382469825673
5057,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
9424,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
8388,0.0606278036446944,0.08123414268755133,0.11628203767034277,0.7418560159974116
885,0.11123854563091783,0.11212726825903978,0.15389532672661535,0.6227388593834271
5428,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
1555,0.0616802896507537,0.08269768873765689,0.1248650837174862,0.7307569378941031
1306,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
5766,0.44375821870695564,0.3286830435434458,0.06795304518748717,0.15960569256211143
8722,0.22745809439504644,0.40650972250795014,0.059667545663195355,0.306364637433808
8752,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
1973,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
5640,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
1654,0.07569824187393209,0.11094344021934803,0.14372706830275395,0.6696312496039659
3156,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
5302,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
7344,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
7229,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
7348,0.2797679800217732,0.39375108521282,0.10240311639401928,0.22407781837138757
8483,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
9128,0.27245042895065236,0.48691935349438875,0.07147008091141487,0.16916013664354404
7232,0.27245042895065236,0.48691935349438875,0.07147008091141487,0.16916013664354404
3315,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
8067,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
9405,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
108,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
3537,0.060187037718156644,0.07968549172726697,0.10324881705055461,0.7568786535040218
2070,0.05929611279058129,0.08115028370272843,0.08231632360534577,0.7772372799013445
5725,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
3457,0.060774984141162364,0.07963564053164957,0.10318422465281082,0.7564051506743771
5694,0.2776254697544168,0.4812969634990288,0.06870432960295822,0.172373237143596
8687,0.060019962564082575,0.08294171333629854,0.11498148423689723,0.7420568398627215
8336,0.059997799165754435,0.083280352802722,0.11493902535610767,0.7417828226754158
2873,0.06532259460186546,0.09595751993636285,0.14332875763677314,0.6953911278249986
6311,0.2111560110528899,0.3273375604408327,0.1261170902924724,0.33538933821380496
319,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
810,0.07092709375190306,0.15533580015647003,0.1878549630228801,0.5858821430687469
2357,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
7495,0.3219175201522476,0.45611370255003714,0.06351079920618259,0.15845797809153264
117,0.06143281746640717,0.0848941405169932,0.12353373391153358,0.730139308105066
8859,0.061409598547027,0.08524001052673655,0.12348704356056613,0.7298633473656703
1693,0.07214195612389121,0.09907790289589126,0.20739041517803636,0.6213897258021812
4949,0.06616581015022573,0.09619567758466722,0.1119393245518395,0.7256991877132675
243,0.06396408118655332,0.08300520485862824,0.10885712679158203,0.7441735871632364
2114,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
6042,0.23026360441413876,0.39918950414348064,0.0604034961582435,0.3101433952841369
386,0.21057547011814037,0.4044826695284519,0.1051940869310831,0.2797477734223247
5426,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
5363,0.20600418729816825,0.23622363277906763,0.23056573335895097,0.3272064465638132
2212,0.06080163747498134,0.08068049948399039,0.11689295140646612,0.741624911634562
6715,0.06170291509574509,0.08236120567148715,0.1249108864868796,0.7310249927458882
2631,0.07469595786799747,0.16255444484106907,0.15642945190582938,0.606320145385104
4091,0.27245042895065236,0.48691935349438875,0.07147008091141487,0.16916013664354404
8382,0.27245042895065236,0.48691935349438875,0.07147008091141487,0.16916013664354404
2658,0.24162492403919156,0.30805384843388073,0.1778511457508746,0.272470081776053
396,0.06973365620740077,0.10243727681885496,0.1838847198313258,0.6439443471424184
8301,0.07690860539043444,0.11438743129562591,0.20369738075407448,0.6050065825598652
8821,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
7693,0.060346857295528994,0.08049918250111555,0.12073566958557863,0.7384182906177769
9300,0.071762278429122,0.1038193882031054,0.20629893500501748,0.6181193983627551
9264,0.06499959485201326,0.07997952068855253,0.12542401587132485,0.7295968685881093
1874,0.060187037718156644,0.07968549172726697,0.10324881705055461,0.7568786535040218
535,0.05755376232614947,0.0879946568294032,0.11230153510913884,0.7421500457353085
645,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
4485,0.2455082190052563,0.305691213184477,0.12264492591584861,0.3261556418944181
815,0.20600418729816825,0.23622363277906763,0.23056573335895097,0.3272064465638132
7055,0.21315963653336054,0.3971745254021546,0.10648502089587276,0.28318081716861204
7539,0.2455082190052563,0.305691213184477,0.12264492591584861,0.3261556418944181
3263,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
1149,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
1047,0.060187037718156644,0.07968549172726697,0.10324881705055461,0.7568786535040218
1477,0.074477911270896,0.1053720894849005,0.20282323963259452,0.6173267596116091
8686,0.438076935227301,0.3067447412412831,0.07620073973550644,0.17897758379590947
914,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
6220,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
9044,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
5286,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
1564,0.0757053219538851,0.11259776808786515,0.2471741027237536,0.5645228072344961
1690,0.07188105434707451,0.15742504736131158,0.23468805960429218,0.5360058386873218
9049,0.3292810647870071,0.40268246050451895,0.08079635678754421,0.18724011792092993
4047,0.071762278429122,0.1038193882031054,0.20629893500501748,0.6181193983627551
758,0.05632912250635574,0.08377922857823733,0.10853587093035172,0.7513557779850553
8541,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
389,0.184728414621354,0.41152579358030683,0.11033268733491604,0.29341310446342306
5071,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
4113,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
8485,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
4652,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
4610,0.340780945239799,0.3598570534838909,0.08939476374899852,0.20996723752731145
1412,0.07131481736369376,0.10217592008949039,0.2141910528846931,0.6123182096621228
1729,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
3531,0.06334736379861364,0.08305989373551527,0.10892884848681207,0.7446638939790591
7451,0.07104246504253499,0.10389989622780559,0.20645891205788272,0.6185987266717767
8845,0.19335895001472542,0.3840322026403228,0.11548744473940957,0.30712140260554244
7767,0.45113078875159346,0.2860870624751408,0.07847137581552263,0.1843107729577432
5986,0.4458589171909681,0.29442978127408365,0.07755436676892265,0.18215693476602576
1327,0.06174834213765569,0.08139011006997039,0.11039141810804616,0.7464701296843279
8760,0.0616802896507537,0.08269768873765689,0.1248650837174862,0.7307569378941031
2355,0.07569824187393209,0.11094344021934803,0.14372706830275395,0.6696312496039659
3541,0.05640950679866267,0.07795241687032496,0.09599835122601717,0.7696397251049952
9309,0.060019962564082575,0.08294171333629854,0.11498148423689723,0.7420568398627215
5055,0.06004119004690398,0.08128487130490905,0.11635465279003743,0.7423192858581497
328,0.20881086191521273,0.2258176707882334,0.2337070432510755,0.3316644240454784
8702,0.07979921152156175,0.12717741703283164,0.20542644438883223,0.5875969270567742
556,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
950,0.1710559645083799,0.41282483241088147,0.10216654696875155,0.31395265611198714
8034,0.35701018463643086,0.27893960848745936,0.1610423931303135,0.20300781374579646
5593,0.0606278036446944,0.08123414268755133,0.11628203767034277,0.7418560159974116
9078,0.06907535621561514,0.0999321841390492,0.20948751642327132,0.6215049432220643
6518,0.3853823752738997,0.40038664990744394,0.062477133296042854,0.15175384152261365
9087,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
8644,0.056307783570185434,0.08374749082818048,0.14913478109616896,0.7108099445054652
2208,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
7962,0.273908947739298,0.4895259965757083,0.06649934793064341,0.1700657077543503
6267,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
5187,0.32524576364480906,0.4470174009274332,0.06764059069519798,0.16009624473255976
4653,0.06739354094295211,0.14759704724924527,0.1298549726298026,0.6551544391780001
3756,0.3853823752738997,0.40038664990744394,0.062477133296042854,0.15175384152261365
3371,0.184728414621354,0.41152579358030683,0.11033268733491604,0.29341310446342306
6785,0.273908947739298,0.4895259965757083,0.06649934793064341,0.1700657077543503
6248,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
6085,0.06979917384990608,0.1000043900165863,0.23089173694727272,0.5993046991862349
8298,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
7149,0.340780945239799,0.3598570534838909,0.08939476374899852,0.20996723752731145
6756,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
2111,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
2840,0.06836249939310611,0.1497191409120637,0.14957653706593943,0.6323418226288908
4247,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
4908,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
3930,0.184728414621354,0.41152579358030683,0.11033268733491604,0.29341310446342306
1002,0.22106568165065985,0.44113611153720794,0.0885119024428683,0.24928630436926397
8964,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
5769,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
2193,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
2531,0.05842165693652433,0.08689148938636808,0.11256780036089575,0.7421190533162119
1804,0.3219175201522476,0.45611370255003714,0.06351079920618259,0.15845797809153264
3662,0.1779419705264734,0.4427124263230324,0.09671173713952003,0.28263386601097434
7168,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
3407,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
2553,0.06023501166014824,0.0804018444877007,0.11700804204468467,0.7423551018074664
6118,0.406340721029535,0.2915447511967031,0.09106877414075155,0.21104575363301026
4732,0.06975824201807587,0.14824126804556229,0.23682791017603796,0.5451725797603237
7425,0.071762278429122,0.1038193882031054,0.20629893500501748,0.6181193983627551
9061,0.2870705900287782,0.45938655889805624,0.07530528902327596,0.17823756204988958
6828,0.340780945239799,0.3598570534838909,0.08939476374899852,0.20996723752731145
7796,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
5183,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
6257,0.06020063012104769,0.23857399159253503,0.11599555487495192,0.5852298234114653
1921,0.4501314365940542,0.32017078886127526,0.06779983856747711,0.16189793597719357
7609,0.066264998549135,0.1451254524540705,0.144987223984655,0.6436223250121395
7725,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
4982,0.0606278036446944,0.08123414268755133,0.11628203767034277,0.7418560159974116
1796,0.060019962564082575,0.08294171333629854,0.11498148423689723,0.7420568398627215
641,0.06059500201648148,0.0808823605173195,0.14062363965061533,0.7178989978155838
606,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
8991,0.07358608172260997,0.15637570198855427,0.16344084809555443,0.6065973681932814
1869,0.07979921152156175,0.12717741703283164,0.20542644438883223,0.5875969270567742
8280,0.32572733161099393,0.4106443795595862,0.07840894127792077,0.18521934755149908
3915,0.05010921606456502,0.07452825962406555,0.13515409146337254,0.7402084328479969
6230,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
2495,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
3506,0.06337070256884675,0.08272206982029012,0.10896898062829585,0.7449382469825673
4606,0.2776254697544168,0.4812969634990288,0.06870432960295822,0.172373237143596
7366,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
1605,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
7178,0.05929611279058129,0.08115028370272843,0.08231632360534577,0.7772372799013445
7349,0.06677983153090214,0.09905453668449139,0.12143557414647735,0.712730057638129
7881,0.06870736739741409,0.09939981010066146,0.26253374772913407,0.5693590747727904
8001,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
8781,0.0694194958811701,0.09946040845388433,0.20849853457077272,0.6226215610941729
42,0.39469457218701104,0.3304264737763446,0.08208369482737755,0.19279525920926674
5368,0.07464790116500376,0.11102504879039919,0.19770976042157562,0.6166172896230213
2159,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
8405,0.06150601776754039,0.08326798211038737,0.12421669419781609,0.7310093059242562
7623,0.07245458194280172,0.10374195703911497,0.2061450719651373,0.6176583890529461
2598,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
6101,0.066264998549135,0.1451254524540705,0.144987223984655,0.6436223250121395
1150,0.34790464963204826,0.34647546867563445,0.09126347700910965,0.21435640468320752
882,0.33536825229655287,0.43221221718697694,0.06860321864320434,0.1638163118732659
3858,0.12509069546261434,0.10019844025581338,0.1928648502479321,0.5818460140336402
2132,0.45113078875159346,0.2860870624751408,0.07847137581552263,0.1843107729577432
7543,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
5134,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
5475,0.06856735565738617,0.10170597155789761,0.36450312680824215,0.46522354597647414
8500,0.07979921152156175,0.12717741703283164,0.20542644438883223,0.5875969270567742
6361,0.10416656806329007,0.14087223969821494,0.30836062591924807,0.44660056631924705
2283,0.06499959485201326,0.07997952068855253,0.12542401587132485,0.7295968685881093
7224,0.4458589171909681,0.29442978127408365,0.07755436676892265,0.18215693476602576
1473,0.4458589171909681,0.29442978127408365,0.07755436676892265,0.18215693476602576
7972,0.06143281746640717,0.0848941405169932,0.12353373391153358,0.730139308105066
5248,0.07703587154867081,0.15487837190080386,0.1598854306693297,0.6082003258811957
2225,0.340780945239799,0.3598570534838909,0.08939476374899852,0.20996723752731145
3609,0.06004119004690398,0.08128487130490905,0.11635465279003743,0.7423192858581497
6120,0.3219175201522476,0.45611370255003714,0.06351079920618259,0.15845797809153264
8366,0.06263267363693976,0.11348151398162147,0.1208567756489597,0.7030290367324791
571,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
7010,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
5265,0.06799021785546687,0.10112296711447263,0.1585812033271716,0.6723056117028889
4931,0.0707877040912584,0.10374654975729206,0.16269550994216253,0.662770236209287
1498,0.06004119004690398,0.08128487130490905,0.11635465279003743,0.7423192858581497
8460,0.2776254697544168,0.4812969634990288,0.06870432960295822,0.172373237143596
4869,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
840,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
7317,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
3754,0.3177332900568884,0.4031511229005181,0.08334882802746083,0.19576675901513257
6984,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
8531,0.37098997504878495,0.3731868167836123,0.07460686154482606,0.18121634662277653
2387,0.09622245504969695,0.11765936357504674,0.3210865630544854,0.46503161832077095
5955,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
8461,0.39469457218701104,0.3304264737763446,0.08208369482737755,0.19279525920926674
4073,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
1074,0.406340721029535,0.2915447511967031,0.09106877414075155,0.21104575363301026
5102,0.19335895001472542,0.3840322026403228,0.11548744473940957,0.30712140260554244
5163,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
4681,0.06975824201807587,0.14824126804556229,0.23682791017603796,0.5451725797603237
3876,0.369834458136516,0.42242394370123,0.06098774349373496,0.14675385466851915
2101,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
6388,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
8683,0.24023119722344188,0.3945085878957383,0.09436177916309821,0.2708984357177217
8813,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
7447,0.07245458194280172,0.10374195703911497,0.2061450719651373,0.6176583890529461
8047,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
4430,0.3715155226590349,0.3737154764588815,0.07329594161392276,0.18147305926816085
4007,0.06975824201807587,0.14824126804556229,0.23682791017603796,0.5451725797603237
9041,0.37098997504878495,0.3731868167836123,0.07460686154482606,0.18121634662277653
5599,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
4631,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
1610,0.07104246504253499,0.10389989622780559,0.20645891205788272,0.6185987266717767
4409,0.07731423709386172,0.14703716139073902,0.23490424838839594,0.5407443531270033
7940,0.2572079571677472,0.5183493857733737,0.0647463286373021,0.1596963284215771
7360,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
7048,0.340780945239799,0.3598570534838909,0.08939476374899852,0.20996723752731145
324,0.06552935065894464,0.09626124024309683,0.11201561737376978,0.7261937917241887
6470,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
2017,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
8816,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
1337,0.0782133041207025,0.12908452465358075,0.19629384821780885,0.5964083230079079
5081,0.3853823752738997,0.40038664990744394,0.062477133296042854,0.15175384152261365
5697,0.406340721029535,0.2915447511967031,0.09106877414075155,0.21104575363301026
6972,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
1263,0.24194145300527123,0.21015496239282588,0.226486361889237,0.32141722271266593
8186,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
9316,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
1385,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
8417,0.369834458136516,0.42242394370123,0.06098774349373496,0.14675385466851915
2339,0.20600418729816825,0.23622363277906763,0.23056573335895097,0.3272064465638132
7669,0.3292810647870071,0.40268246050451895,0.08079635678754421,0.18724011792092993
8811,0.39469457218701104,0.3304264737763446,0.08208369482737755,0.19279525920926674
7146,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
8799,0.4453120054668661,0.3298339030424608,0.06468955133666351,0.16016454015400947
2544,0.06975824201807587,0.14824126804556229,0.23682791017603796,0.5451725797603237
1847,0.35520422181374844,0.39985793702997613,0.07143231348370314,0.17350552767257224
2145,0.35520422181374844,0.39985793702997613,0.07143231348370314,0.17350552767257224
2146,0.33575771788744274,0.4327141483787456,0.067521580785953,0.16400655294785846
747,0.39469457218701104,0.3304264737763446,0.08208369482737755,0.19279525920926674
5193,0.45113078875159346,0.2860870624751408,0.07847137581552263,0.1843107729577432
2818,0.09622245504969695,0.11765936357504674,0.3210865630544854,0.46503161832077095
4984,0.07685384000623449,0.09913507541657478,0.2509239569179465,0.5730871276592442
4202,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
2982,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
498,0.07569824187393209,0.11094344021934803,0.14372706830275395,0.6696312496039659
6831,0.34790464963204826,0.34647546867563445,0.09126347700910965,0.21435640468320752
4110,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
4788,0.32524576364480906,0.4470174009274332,0.06764059069519798,0.16009624473255976
5523,0.21315963653336054,0.3971745254021546,0.10648502089587276,0.28318081716861204
4744,0.21845471137442915,0.44939519429733393,0.08580806935195484,0.2463420249762819
2556,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
5216,0.06975824201807587,0.14824126804556229,0.23682791017603796,0.5451725797603237
4050,0.40594652402016357,0.3683910556284233,0.06581093666841259,0.15985148368300056
459,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
7688,0.06747981020731936,0.14562827688175226,0.15509278445203772,0.6317991284588907
4917,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
2896,0.20600418729816825,0.23622363277906763,0.23056573335895097,0.3272064465638132
6280,0.06337070256884675,0.08272206982029012,0.10896898062829585,0.7449382469825673
2363,0.071762278429122,0.1038193882031054,0.20629893500501748,0.6181193983627551
4250,0.16890154266724575,0.4202202074231548,0.10087977605225448,0.30999847385734497
